fuente,id,lon,lat,taxon,clase,max_ma,formacion,era
PBDB,1.91359529684648e-318,-75.98333,-10.85,Spondylospira lewesensis,Rhynchonellata,227.3,Chambara,Mesozoico
PBDB,1.91360023750294e-318,-75.98333,-10.85,Zugmayerella koerneri,Rhynchonellata,227.3,Chambara,Mesozoico
PBDB,1.91361011881586e-318,-75.98333,-10.85,Lobothyris triassicus,Rhynchonellata,227.3,Chambara,Mesozoico
PBDB,1.91361505947232e-318,-75.98333,-10.85,Pamirothyris kushlini,Rhynchonellata,227.3,Chambara,Mesozoico
PBDB,1.91362000012877e-318,-76.078003,-10.77,Spondylospira lewesensis,Rhynchonellata,227.3,Chambara,Mesozoico
PBDB,1.91362494078523e-318,-76.078003,-10.77,Spondylospira,Rhynchonellata,227.3,Chambara,Mesozoico
PBDB,1.91362988144169e-318,-76.078003,-10.77,Zugmayerella koerneri,Rhynchonellata,227.3,Chambara,Mesozoico
PBDB,1.91363482209815e-318,-77.120003,-8.775,Spondylospira lewesensis,Rhynchonellata,227.3,Chambara,Mesozoico
PBDB,1.91363976275461e-318,-77.120003,-8.775,Zugmayerella koerneri,Rhynchonellata,227.3,Chambara,Mesozoico
PBDB,1.91364470341107e-318,-77.120003,-8.775,Lobothyris praepunctata,Rhynchonellata,227.3,Chambara,Mesozoico
PBDB,1.91364964406753e-318,-75.625,-11.535,Spondylospira lewesensis,Rhynchonellata,227.3,Chambara,Mesozoico
PBDB,1.91365458472398e-318,-76.32,-10.665,Zugmayerella koerneri,Rhynchonellata,227.3,Chambara,Mesozoico
PBDB,1.91365952538044e-318,-79.830002,-6.43,Isocrinus,Crinoidea,227.3,Chambara,Mesozoico
PBDB,1.9136644660369e-318,-75.98333,-10.85,Isocrinus,Crinoidea,227.3,Chambara,Mesozoico
PBDB,1.91366940669336e-318,-75.98333,-10.85,Eocomatula decagonalis,Crinoidea,227.3,Chambara,Mesozoico
PBDB,1.91367434734982e-318,-75.68,-11.474,Bakonycrinus hercuniae,Crinoidea,227.3,Chambara,Mesozoico
PBDB,1.91367928800628e-318,-76.165001,-10.849,Isocrinus,Crinoidea,205.7,Chambara,Mesozoico
PBDB,1.9141041844617e-318,-76.322998,-10.727,Zardinechinus stanleyi,Echinoidea,227.3,Chambara,Mesozoico
PBDB,1.91410912511816e-318,-76.165001,-10.849,Zardinechinus regularis,Echinoidea,227.3,Chambara,Mesozoico
PBDB,1.91411406577462e-318,-76.322998,-10.727,Diademopsis heberti,Echinoidea,227.3,Chambara,Mesozoico
PBDB,1.91411900643107e-318,-76.32,-10.665,Zardinechinus regularis,Echinoidea,227.3,Chambara,Mesozoico
PBDB,1.91412394708753e-318,-76.32,-10.665,Zardinechinus pulchellus,Echinoidea,227.3,Chambara,Mesozoico
PBDB,1.91412888774399e-318,-76.32,-10.665,Vinchuscanchaia kieri,Echinoidea,227.3,Chambara,Mesozoico
PBDB,1.91413382840045e-318,-76.32,-10.665,Parvicidaris microapicalis,Echinoidea,227.3,Chambara,Mesozoico
PBDB,1.91414370971337e-318,-75.916664,-10.866667,Zardinechinus regularis,Echinoidea,215.38,Chambara,Mesozoico
PBDB,1.91414865036982e-318,-75.916664,-10.866667,Zardinechinus pulchellus,Echinoidea,215.38,Chambara,Mesozoico
PBDB,1.91415359102628e-318,-75.973,-11.312,Zardinechinus stanleyi,Echinoidea,227.3,Chambara,Mesozoico
PBDB,1.91415853168274e-318,-75.916664,-10.866667,Endostoma,Calcarea,215.38,Chambara,Mesozoico
PBDB,1.9141634723392e-318,-75.664001,-11.527,Epigondolella,Conodonta,227.3,Chambara,Mesozoico
PBDB,1.91416841299566e-318,-76.416664,-10.116667,Epigondolella mosheri,Conodonta,211.18,Chambara,Mesozoico
PBDB,1.91417829430858e-318,-75.98333,-10.85,Omphaloptycha speciosa,Gastropoda,227.3,Chambara,Mesozoico
PBDB,1.91418323496503e-318,-75.98333,-10.85,Omphaloptycha jaworskii,Gastropoda,227.3,Chambara,Mesozoico
PBDB,1.91418817562149e-318,-75.98333,-10.85,Promathilda (Teretrina) obtusa,Gastropoda,227.3,Chambara,Mesozoico
PBDB,1.91419311627795e-318,-75.98333,-10.85,Kittliconcha peruviana,Gastropoda,227.3,Chambara,Mesozoico
PBDB,1.91419805693441e-318,-75.98333,-10.85,Paracerithium porrectum,Gastropoda,227.3,Chambara,Mesozoico
PBDB,1.91420299759087e-318,-75.98333,-10.85,Neritaria distincta,Gastropoda,227.3,Chambara,Mesozoico
PBDB,1.91421287890378e-318,-75.98333,-10.85,Cylindrobullina (Cylindrobullina) vespertina,Gastropoda,227.3,Chambara,Mesozoico
PBDB,1.9142227602167e-318,-76.165001,-10.849,Cassianastraea stanleyia,Gastropoda,227.3,Chambara,Mesozoico
PBDB,1.91423264152962e-318,-76.165001,-10.849,Coelostylina tambosolensis,Gastropoda,227.3,Chambara,Mesozoico
PBDB,1.91423758218608e-318,-76.165001,-10.849,Paracerithium vixstriatum,Gastropoda,227.3,Chambara,Mesozoico
PBDB,1.91424252284253e-318,-76.165001,-10.849,Conactaeon peruviana,Gastropoda,227.3,Chambara,Mesozoico
PBDB,1.91424746349899e-318,-76.209,-10.5805,Omphalocirrus,Gastropoda,215.38,Chambara,Mesozoico
PBDB,1.91425240415545e-318,-76.209,-10.5805,Ladinula peruviana,Gastropoda,215.38,Chambara,Mesozoico
PBDB,1.91425734481191e-318,-76.209,-10.5805,Rhynchocerithium peruvianum,Gastropoda,215.38,Chambara,Mesozoico
PBDB,1.91426228546837e-318,-75.916664,-10.866667,Rhynchocerithium peruvianum,Gastropoda,205.7,Chambara,Mesozoico
PBDB,1.91427216678128e-318,-75.916664,-10.866667,Toxoconcha gracilis,Gastropoda,205.7,Chambara,Mesozoico
PBDB,1.91427710743774e-318,-75.360001,-12.002,Cryptaulax variformatum,Gastropoda,199.5,Condorsinga,Mesozoico
PBDB,1.94418784163697e-318,-78.883331,-7.616667,Micracanthoceras,Cephalopoda,145.06,Punta Moreno,Mesozoico
PBDB,1.94419278229343e-318,-78.883331,-7.616667,Corongoceras lotenoense,Cephalopoda,145.06,Punta Moreno,Mesozoico
PBDB,1.94419772294989e-318,-78.883331,-7.616667,Himalayites,Cephalopoda,145.06,Punta Moreno,Mesozoico
PBDB,1.94420266360635e-318,-78.883331,-7.616667,Durangites,Cephalopoda,145.06,Punta Moreno,Mesozoico
PBDB,1.94420760426281e-318,-78.883331,-7.616667,Protacanthodiscus,Cephalopoda,145.06,Punta Moreno,Mesozoico
PBDB,1.94421254491926e-318,-78.883331,-7.616667,Moravisphinctes,Cephalopoda,145.06,Punta Moreno,Mesozoico
PBDB,1.95316995507837e-318,-74.719719,-15.580833,Cetotheriidae,Mammalia,7.246,Pisco,Cenozoico
PBDB,1.95713236155801e-318,-71.716667,-16.266666,Actinastrea plana,Anthozoa,199.5,Chocolate,Mesozoico
PBDB,1.95713730221447e-318,-71.716667,-16.266666,Thamnasteria,Anthozoa,199.5,Chocolate,Mesozoico
PBDB,1.95714224287093e-318,-71.716667,-16.266666,Stylophyllopsis victoriae,Anthozoa,199.5,Chocolate,Mesozoico
PBDB,1.95714718352739e-318,-71.716667,-16.266666,Phacelostylophyllum chocolatensis,Anthozoa,199.5,Chocolate,Mesozoico
PBDB,1.95715212418385e-318,-71.716667,-16.266666,Phacelostylophyllum chocolatensis,Anthozoa,199.5,Chocolate,Mesozoico
PBDB,1.95715706484031e-318,-71.716667,-16.266666,Phacelostylophyllum chocolatensis,Anthozoa,199.5,Chocolate,Mesozoico
PBDB,1.95716200549676e-318,-71.716667,-16.266666,Margarastraea,Anthozoa,199.5,Chocolate,Mesozoico
PBDB,1.95716694615322e-318,-71.716667,-16.266666,Cladocoropsis mirabilis,Demospongiae,199.5,Chocolate,Mesozoico
PBDB,2.08235824015294e-318,-81,-4.583333,Kochiproductus peruvianus,Strophomenata,323.4,"",Paleozoico
PBDB,2.08236318080939e-318,-81,-4.583333,Costatumulus villiersi,Strophomenata,323.4,"",Paleozoico
PBDB,2.08236812146585e-318,-81,-4.583333,Crurithyris planoconvexa,Rhynchonellata,323.4,"",Paleozoico
PBDB,2.08237306212231e-318,-81,-4.583333,Tapajotia tapajotensis,Strophomenata,323.4,"",Paleozoico
PBDB,2.08237800277877e-318,-81,-4.583333,Leiorhynchus rockymontanum,Rhynchonellata,323.4,"",Paleozoico
PBDB,2.08238294343523e-318,-81,-4.583333,Lindstroemella patula,Lingulata,323.4,"",Paleozoico
PBDB,2.08238788409169e-318,-81,-4.583333,Lissochonetes amazonicus,Strophomenata,323.4,"",Paleozoico
PBDB,2.08239282474814e-318,-81,-4.583333,Neospirifer cameratus,Rhynchonellata,323.4,"",Paleozoico
PBDB,2.0823977654046e-318,-81,-4.583333,Orbiculoidea prietana,Lingulata,323.4,"",Paleozoico
PBDB,2.08240270606106e-318,-81,-4.583333,Phricodothyris septata,Rhynchonellata,323.4,"",Paleozoico
PBDB,2.08240764671752e-318,-81,-4.583333,Rhynchopora magnicosta,Rhynchonellata,323.4,"",Paleozoico
PBDB,2.08241258737398e-318,-81,-4.583333,Trigonoglossa,Lingulata,323.4,"",Paleozoico
PBDB,2.08241752803044e-318,-81,-4.583333,Bellerophon,Gastropoda,323.4,"",Paleozoico
PBDB,2.0824224686869e-318,-81,-4.583333,Euphemites,Gastropoda,323.4,"",Paleozoico
PBDB,2.08242740934335e-318,-81,-4.583333,Glabrocingulum amotapense,Gastropoda,323.4,"",Paleozoico
PBDB,2.09526323482231e-318,-74.532501,-8.773056,"","",56,"",Cenozoico
PBDB,2.09593516410065e-318,-73.050003,-13.63,Composita subtilita,Rhynchonellata,298.9,"",Paleozoico
PBDB,2.09594010475711e-318,-73.050003,-13.63,Hustedia sicuaniensis,Rhynchonellata,298.9,"",Paleozoico
PBDB,2.09594504541357e-318,-73.050003,-13.63,Wellerella minuta,Rhynchonellata,298.9,"",Paleozoico
PBDB,2.09594998607003e-318,-73.050003,-13.63,Orthonychia parva,Gastropoda,298.9,"",Paleozoico
PBDB,2.09595492672649e-318,-73.050003,-13.63,Wellerella bidentata,Rhynchonellata,298.9,"",Paleozoico
PBDB,2.09599445197815e-318,-71.495003,-13.97,Kozlowskia capaci,Strophomenata,298.9,"",Paleozoico
PBDB,2.09600433329107e-318,-73.050003,-13.63,Crinoidea,Crinoidea,298.9,"",Paleozoico
PBDB,2.09600927394753e-318,-71.239998,-14.28,Composita subtilita,Rhynchonellata,298.9,"",Paleozoico
PBDB,2.09601421460399e-318,-71.239998,-14.28,Stereochia,Strophomenata,298.9,"",Paleozoico
PBDB,2.09601915526045e-318,-71.239998,-14.28,Hustedia sicuaniensis,Rhynchonellata,298.9,"",Paleozoico
PBDB,2.0960240959169e-318,-71.239998,-14.28,Kozlowskia capaci,Strophomenata,298.9,"",Paleozoico
PBDB,2.09602903657336e-318,-71.239998,-14.28,Reticulariina spinosa,Rhynchonellata,298.9,"",Paleozoico
PBDB,2.09603397722982e-318,-71.239998,-14.28,Wellerella osagensis,Rhynchonellata,298.9,"",Paleozoico
PBDB,2.09603891788628e-318,-71.239998,-14.28,Septopora incaica,Stenolaemata,298.9,"",Paleozoico
PBDB,2.09604385854274e-318,-71.239998,-14.28,Crinoidea,Crinoidea,298.9,"",Paleozoico
PBDB,2.09605868051211e-318,-69.949997,-14.766667,Composita,Rhynchonellata,315.2,"",Paleozoico
PBDB,2.09606362116857e-318,-69.949997,-14.766667,Linoproductus cora,Strophomenata,315.2,"",Paleozoico
PBDB,2.09606856182503e-318,-69.949997,-14.766667,Lissochonetes amazonicus,Strophomenata,315.2,"",Paleozoico
PBDB,2.09607350248149e-318,-69.949997,-14.766667,Reticulariina spinosa,Rhynchonellata,315.2,"",Paleozoico
PBDB,2.09607844313795e-318,-69.949997,-14.766667,Rhipidomella penniana,Rhynchonellata,315.2,"",Paleozoico
PBDB,2.09608338379441e-318,-69.949997,-14.766667,Spirifer opimus,Rhynchonellata,315.2,"",Paleozoico
PBDB,2.09608832445086e-318,-69.949997,-14.766667,Trepospira,Gastropoda,315.2,"",Paleozoico
PBDB,2.09611302773316e-318,-77.915001,-6.75,Rugaria hessensis,Strophomenata,290.1,"",Paleozoico
PBDB,2.09611796838961e-318,-77.915001,-6.75,Orthotetes,Strophomenata,290.1,"",Paleozoico
PBDB,2.09612290904607e-318,-77.915001,-6.75,Streptorhynchus cyrano,Strophomenata,290.1,"",Paleozoico
PBDB,2.09612784970253e-318,-77.915001,-6.75,Amphiscapha peruviana,Gastropoda,290.1,"",Paleozoico
PBDB,2.09613279035899e-318,-77.915001,-6.75,Astartella cavernata,Bivalvia,290.1,"",Paleozoico
PBDB,2.09613773101545e-318,-77.915001,-6.75,Astartella nasuta,Bivalvia,290.1,"",Paleozoico
PBDB,2.09614267167191e-318,-77.915001,-6.75,Nuculavus levatiformis,Bivalvia,290.1,"",Paleozoico
PBDB,2.09614761232836e-318,-77.915001,-6.75,Composita minuscula,Rhynchonellata,290.1,"",Paleozoico
PBDB,2.09615255298482e-318,-77.915001,-6.75,Wellerella minuta,Rhynchonellata,290.1,"",Paleozoico
PBDB,2.09615749364128e-318,-77.915001,-6.75,Crinoidea,Crinoidea,290.1,"",Paleozoico
PBDB,2.09616243429774e-318,-77.915001,-6.75,Crinoidea,Crinoidea,290.1,"",Paleozoico
PBDB,2.0961673749542e-318,-71.144997,-14.382,Composita subtilita,Rhynchonellata,298.9,"",Paleozoico
PBDB,2.09622172217524e-318,-71.144997,-14.382,Composita subtilita,Rhynchonellata,298.9,"",Paleozoico
PBDB,2.0962266628317e-318,-71.144997,-14.382,Derbyia buchi,Strophomenata,298.9,"",Paleozoico
PBDB,2.09623160348816e-318,-71.144997,-14.382,Hustedia sicuaniensis,Rhynchonellata,298.9,"",Paleozoico
PBDB,2.09623654414462e-318,-71.144997,-14.382,Juresania hispida,Strophomenata,298.9,"",Paleozoico
PBDB,2.09624148480107e-318,-71.144997,-14.382,Kozlowskia capaci,Strophomenata,298.9,"",Paleozoico
PBDB,2.09624642545753e-318,-71.144997,-14.382,Gypospirifer condor,Rhynchonellata,298.9,"",Paleozoico
PBDB,2.09625136611399e-318,-71.144997,-14.382,Phricodothyris guadalupensis,Rhynchonellata,298.9,"",Paleozoico
PBDB,2.09625630677045e-318,-71.144997,-14.382,Rhipidomella cora,Rhynchonellata,298.9,"",Paleozoico
PBDB,2.09626124742691e-318,-71.144997,-14.382,Meekopora prosseri,Stenolaemata,298.9,"",Paleozoico
PBDB,2.09626618808337e-318,-71.144997,-14.382,Omphalotrochus obtusispira,Gastropoda,298.9,"",Paleozoico
PBDB,2.09627112873982e-318,-71.144997,-14.382,Crinoidea,Crinoidea,298.9,"",Paleozoico
PBDB,2.09627606939628e-318,-71.754997,-13.512,Composita subtilita,Rhynchonellata,298.9,"",Paleozoico
PBDB,2.09628101005274e-318,-71.754997,-13.512,Dictyoclostus,Strophomenata,298.9,"",Paleozoico
PBDB,2.0962859507092e-318,-71.754997,-13.512,Hustedia sicuaniensis,Rhynchonellata,298.9,"",Paleozoico
PBDB,2.09629089136566e-318,-71.754997,-13.512,Linoproductus cora,Strophomenata,298.9,"",Paleozoico
PBDB,2.09629583202212e-318,-71.754997,-13.512,Kozlowskia capaci,Strophomenata,298.9,"",Paleozoico
PBDB,2.09635017924316e-318,-71.144997,-14.382,Wellerella osagensis,Rhynchonellata,298.9,"",Paleozoico
PBDB,2.09635511989962e-318,-71.302002,-14.207,Composita subtilita,Rhynchonellata,298.9,"",Paleozoico
PBDB,2.09636006055608e-318,-71.302002,-14.207,Crurithyris planoconvexa,Rhynchonellata,298.9,"",Paleozoico
PBDB,2.09636500121253e-318,-71.302002,-14.207,Hustedia sicuaniensis,Rhynchonellata,298.9,"",Paleozoico
PBDB,2.09636994186899e-318,-71.302002,-14.207,Lissochonetes assula,Strophomenata,298.9,"",Paleozoico
PBDB,2.09637488252545e-318,-71.302002,-14.207,Kozlowskia capaci,Strophomenata,298.9,"",Paleozoico
PBDB,2.09637982318191e-318,-71.302002,-14.207,Wellerella bidentata,Rhynchonellata,298.9,"",Paleozoico
PBDB,2.09638476383837e-318,-71.302002,-14.207,Worthenia,Gastropoda,298.9,"",Paleozoico
PBDB,2.09638970449483e-318,-71.302002,-14.207,Archaeocidaris,Echinoidea,298.9,"",Paleozoico
PBDB,2.09639464515129e-318,-71.302002,-14.207,Crinoidea,Crinoidea,298.9,"",Paleozoico
PBDB,2.09640946712066e-318,-71.302002,-14.207,Crurithyris planoconvexa,Rhynchonellata,298.9,"",Paleozoico
PBDB,2.09641440777712e-318,-71.302002,-14.207,Crinoidea,Crinoidea,298.9,"",Paleozoico
PBDB,2.09643417040295e-318,-71.730003,-13.5,Composita subtilita,Rhynchonellata,298.9,"",Paleozoico
PBDB,2.09643911105941e-318,-71.730003,-13.5,Crurithyris planoconvexa,Rhynchonellata,298.9,"",Paleozoico
PBDB,2.09644405171587e-318,-71.730003,-13.5,Gypospirifer condor,Rhynchonellata,298.9,"",Paleozoico
PBDB,2.09644899237233e-318,-71.730003,-13.5,Reticulariina constricta,Rhynchonellata,298.9,"",Paleozoico
PBDB,2.09645393302879e-318,-71.730003,-13.5,Wellerella osagensis,Rhynchonellata,298.9,"",Paleozoico
PBDB,2.09645887368524e-318,-71.730003,-13.5,Omphalotrochus obtusispira,Gastropoda,298.9,"",Paleozoico
PBDB,2.0964638143417e-318,-71.730003,-13.5,Peruvispira delicata,Gastropoda,298.9,"",Paleozoico
PBDB,2.09646875499816e-318,-71.730003,-13.5,Archaeocidaris,Echinoidea,298.9,"",Paleozoico
PBDB,2.09647369565462e-318,-71.730003,-13.5,Crinoidea,Crinoidea,298.9,"",Paleozoico
PBDB,2.09647863631108e-318,-72.900002,-13.57,Composita subtilita,Rhynchonellata,298.9,"",Paleozoico
PBDB,2.09648357696754e-318,-72.900002,-13.57,Gypospirifer condor,Rhynchonellata,298.9,"",Paleozoico
PBDB,2.096488517624e-318,-81,-4.583333,Meekospira,Gastropoda,323.4,"",Paleozoico
PBDB,2.09649345828045e-318,-81,-4.583333,Retispira multiscalpta,Gastropoda,323.4,"",Paleozoico
PBDB,2.09649839893691e-318,-81,-4.583333,Worthenia speciosa,Gastropoda,323.4,"",Paleozoico
PBDB,2.09650333959337e-318,-81,-4.583333,Acanthopecten,Bivalvia,323.4,"",Paleozoico
PBDB,2.09650828024983e-318,-81,-4.583333,Exochorhynchus barringtoni,Bivalvia,323.4,"",Paleozoico
PBDB,2.09651322090629e-318,-81,-4.583333,Goniomya singaporensis,Bivalvia,323.4,"",Paleozoico
PBDB,2.09651816156275e-318,-81,-4.583333,Heteropecten multiscalptus,Bivalvia,323.4,"",Paleozoico
PBDB,2.0965231022192e-318,-81,-4.583333,Aviculopinna,Bivalvia,323.4,"",Paleozoico
PBDB,2.09652804287566e-318,-81,-4.583333,Limipecten araneosus,Bivalvia,323.4,"",Paleozoico
PBDB,2.09653298353212e-318,-81,-4.583333,Polidevcia browni,Bivalvia,323.4,"",Paleozoico
PBDB,2.09653792418858e-318,-81,-4.583333,Schizodus meekanus,Bivalvia,323.4,"",Paleozoico
PBDB,2.09654286484504e-318,-81,-4.583333,Streblopteria,Bivalvia,323.4,"",Paleozoico
PBDB,2.0965478055015e-318,-81,-4.583333,Volsellina equatorialis,Bivalvia,323.4,"",Paleozoico
PBDB,2.09655274615795e-318,-81,-4.583333,Pseudoparalegoceras peruvianum,Cephalopoda,323.4,"",Paleozoico
PBDB,2.09655768681441e-318,-81,-4.583333,Parulocrinus,Crinoidea,323.4,"",Paleozoico
PBDB,2.09656262747087e-318,-81,-4.583333,Crinoidea,Crinoidea,323.4,"",Paleozoico
PBDB,2.09656756812733e-318,-72.900002,-13.57,Composita subtilita,Rhynchonellata,298.9,"",Paleozoico
PBDB,2.09657250878379e-318,-72.900002,-13.57,Alpavlia boliviensis,Strophomenata,298.9,"",Paleozoico
PBDB,2.09657744944025e-318,-72.900002,-13.57,Omphalotrochus obtusispira,Gastropoda,298.9,"",Paleozoico
PBDB,2.0965823900967e-318,-72.900002,-13.57,Archaeocidaris,Echinoidea,298.9,"",Paleozoico
PBDB,2.09658733075316e-318,-72.900002,-13.57,Crinoidea,Crinoidea,298.9,"",Paleozoico
PBDB,2.09659227140962e-318,-72.900002,-13.57,Alpavlia boliviensis,Strophomenata,298.9,"",Paleozoico
PBDB,2.09659721206608e-318,-72.900002,-13.57,"","",298.9,"",Paleozoico
PBDB,2.09660215272254e-318,-72.900002,-13.57,Composita subtilita,Rhynchonellata,298.9,"",Paleozoico
PBDB,2.096607093379e-318,-72.900002,-13.57,Echinoconchus pelliceus,Strophomenata,298.9,"",Paleozoico
PBDB,2.09661203403546e-318,-72.900002,-13.57,Reticulariina constricta,Rhynchonellata,298.9,"",Paleozoico
PBDB,2.09661697469191e-318,-72.900002,-13.57,Derbyia buchi,Strophomenata,298.9,"",Paleozoico
PBDB,2.09662191534837e-318,-72.900002,-13.57,Alpavlia boliviensis,Strophomenata,298.9,"",Paleozoico
PBDB,2.09662685600483e-318,-72.900002,-13.57,Dielasma rotundum,Rhynchonellata,298.9,"",Paleozoico
PBDB,2.09663179666129e-318,-72.900002,-13.57,Hustedia meridionalis,Rhynchonellata,298.9,"",Paleozoico
PBDB,2.09663673731775e-318,-72.900002,-13.57,Wellerella bidentata,Rhynchonellata,298.9,"",Paleozoico
PBDB,2.09664167797421e-318,-72.900002,-13.57,Goniocladia peruviana,Stenolaemata,298.9,"",Paleozoico
PBDB,2.09664661863066e-318,-72.900002,-13.57,Hustedia meridionalis,Rhynchonellata,298.9,"",Paleozoico
PBDB,2.09665155928712e-318,-72.900002,-13.57,Phricodothyris guadalupensis,Rhynchonellata,298.9,"",Paleozoico
PBDB,2.09665649994358e-318,-72.900002,-13.57,Punctospirifer inflatus,Rhynchonellata,298.9,"",Paleozoico
PBDB,2.09666144060004e-318,-72.900002,-13.57,Reticulariina constricta,Rhynchonellata,298.9,"",Paleozoico
PBDB,2.0966663812565e-318,-72.900002,-13.57,Wellerella bidentata,Rhynchonellata,298.9,"",Paleozoico
PBDB,2.09667132191296e-318,-72.900002,-13.57,Crinoidea,Crinoidea,298.9,"",Paleozoico
PBDB,2.09667626256941e-318,-72.900002,-13.57,Composita subtilita,Rhynchonellata,298.9,"",Paleozoico
PBDB,2.09668120322587e-318,-72.900002,-13.57,Crinoidea,Crinoidea,298.9,"",Paleozoico
PBDB,2.09668614388233e-318,-73.050003,-13.63,Composita subtilita,Rhynchonellata,298.9,"",Paleozoico
PBDB,2.09669108453879e-318,-73.050003,-13.63,Crurithyris planoconvexa,Rhynchonellata,298.9,"",Paleozoico
PBDB,2.09669602519525e-318,-73.050003,-13.63,Derbyia buchi,Strophomenata,298.9,"",Paleozoico
PBDB,2.09670096585171e-318,-73.050003,-13.63,Alpavlia boliviensis,Strophomenata,298.9,"",Paleozoico
PBDB,2.09670590650817e-318,-73.050003,-13.63,Dictyoclostus,Strophomenata,298.9,"",Paleozoico
PBDB,2.09671084716462e-318,-73.050003,-13.63,Hustedia meridionalis,Rhynchonellata,298.9,"",Paleozoico
PBDB,2.09671578782108e-318,-73.050003,-13.63,Punctospirifer patulus,Rhynchonellata,298.9,"",Paleozoico
PBDB,2.09672072847754e-318,-73.050003,-13.63,Reticulariina atava,Rhynchonellata,298.9,"",Paleozoico
PBDB,2.096725669134e-318,-73.050003,-13.63,Acanthocladia biserialis,Stenolaemata,298.9,"",Paleozoico
PBDB,2.09673060979046e-318,-73.050003,-13.63,Alternifenestella picchuensis,Stenolaemata,298.9,"",Paleozoico
PBDB,2.09673555044692e-318,-73.050003,-13.63,Astartella,Bivalvia,298.9,"",Paleozoico
PBDB,2.09674049110337e-318,-73.050003,-13.63,Conocardium,Rostroconchia,298.9,"",Paleozoico
PBDB,2.09674543175983e-318,-73.050003,-13.63,Alpavlia boliviensis,Strophomenata,298.9,"",Paleozoico
PBDB,2.09675037241629e-318,-73.050003,-13.63,Dielasma scitulum,Rhynchonellata,298.9,"",Paleozoico
PBDB,2.09675531307275e-318,-73.050003,-13.63,Juresania hispida,Strophomenata,298.9,"",Paleozoico
PBDB,2.09676025372921e-318,-73.050003,-13.63,Amphiscapha peruviana,Gastropoda,298.9,"",Paleozoico
PBDB,2.09676519438567e-318,-73.050003,-13.63,Borestus pagoda,Gastropoda,298.9,"",Paleozoico
PBDB,2.09677013504212e-318,-73.050003,-13.63,Patellilabia tentoriolum,Gastropoda,298.9,"",Paleozoico
PBDB,2.09677507569858e-318,-73.050003,-13.63,Retispira tenuilirata,Gastropoda,298.9,"",Paleozoico
PBDB,2.09678001635504e-318,-73.050003,-13.63,Cassianoides crassispinosus,Bivalvia,298.9,"",Paleozoico
PBDB,2.0967849570115e-318,-73.050003,-13.63,Aviculopecten,Bivalvia,298.9,"",Paleozoico
PBDB,2.09678989766796e-318,-73.050003,-13.63,Cypricardinia,Bivalvia,298.9,"",Paleozoico
PBDB,2.09679483832442e-318,-73.050003,-13.63,Parallelodon tenuistriatus,Bivalvia,298.9,"",Paleozoico
PBDB,2.09679977898088e-318,-73.050003,-13.63,Polidevcia,Bivalvia,298.9,"",Paleozoico
PBDB,2.09680471963733e-318,-73.050003,-13.63,Nuculavus terminalis,Bivalvia,298.9,"",Paleozoico
PBDB,2.09680966029379e-318,-73.050003,-13.63,Schizodus,Bivalvia,298.9,"",Paleozoico
PBDB,2.09681460095025e-318,-73.050003,-13.63,Septimyalina burmai,Bivalvia,298.9,"",Paleozoico
PBDB,2.09681954160671e-318,-73.050003,-13.63,Sphenotus tentoriolus,Bivalvia,298.9,"",Paleozoico
PBDB,2.09682448226317e-318,-73.050003,-13.63,Streblochondria,Bivalvia,298.9,"",Paleozoico
PBDB,2.09682942291963e-318,-73.050003,-13.63,Crinoidea,Crinoidea,298.9,"",Paleozoico
PBDB,2.09683436357608e-318,-73.050003,-13.63,Composita subtilita,Rhynchonellata,298.9,"",Paleozoico
PBDB,2.09683930423254e-318,-73.050003,-13.63,Crurithyris planoconvexa,Rhynchonellata,298.9,"",Paleozoico
PBDB,2.096844244889e-318,-73.050003,-13.63,Derbyia buchi,Strophomenata,298.9,"",Paleozoico
PBDB,2.09684918554546e-318,-73.050003,-13.63,Dielasma scitulum,Rhynchonellata,298.9,"",Paleozoico
PBDB,2.09685412620192e-318,-73.050003,-13.63,Hustedia meridionalis,Rhynchonellata,298.9,"",Paleozoico
PBDB,2.09685906685838e-318,-73.050003,-13.63,Juresania hispida,Strophomenata,298.9,"",Paleozoico
PBDB,2.09686400751483e-318,-73.050003,-13.63,Gypospirifer condor,Rhynchonellata,298.9,"",Paleozoico
